trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
670505,13:00:00,13:00:00,58343,1,,,,1
670505,13:01:00,13:01:00,63189,2,,,,1
670505,13:02:00,13:02:00,5039,3,,,,1
670505,13:03:00,13:03:00,5040,4,,,,1
670505,13:06:00,13:06:00,5041,5,,,,1
670505,13:09:00,13:09:00,5042,6,,,,1
670505,13:20:00,13:20:00,5049,7,,,,1
670505,13:21:00,13:21:00,23509,8,,,,1
670505,13:22:00,13:22:00,5050,9,,,,1
670505,13:26:00,13:26:00,58344,10,,,,1
670505,13:27:00,13:27:00,5054,11,,,,1
670505,13:28:00,13:28:00,23930,12,,,,1
670505,13:29:00,13:29:00,63190,13,,,,1
670505,13:30:00,13:30:00,58343,14,,,,1
670506,13:40:00,13:40:00,58343,1,,,,1
670506,13:41:00,13:41:00,63189,2,,,,1
670506,13:42:00,13:42:00,5039,3,,,,1
670506,13:43:00,13:43:00,5040,4,,,,1
670506,13:46:00,13:46:00,5041,5,,,,1
670506,13:49:00,13:49:00,5042,6,,,,1
670506,13:55:00,13:55:00,5049,7,,,,1
670506,13:56:00,13:56:00,23509,8,,,,1
670506,13:57:00,13:57:00,5050,9,,,,1
670506,14:06:00,14:06:00,58344,10,,,,1
670506,14:07:00,14:07:00,5054,11,,,,1
670506,14:08:00,14:08:00,23930,12,,,,1
670506,14:09:00,14:09:00,63190,13,,,,1
670506,14:10:00,14:10:00,58343,14,,,,1
670507,14:20:00,14:20:00,58343,1,,,,1
670507,14:21:00,14:21:00,63189,2,,,,1
670507,14:22:00,14:22:00,5039,3,,,,1
670507,14:23:00,14:23:00,5040,4,,,,1
670507,14:26:00,14:26:00,5041,5,,,,1
670507,14:29:00,14:29:00,5042,6,,,,1
670507,14:40:00,14:40:00,5049,7,,,,1
670507,14:41:00,14:41:00,23509,8,,,,1
670507,14:42:00,14:42:00,5050,9,,,,1
670507,14:46:00,14:46:00,58344,10,,,,1
670507,14:47:00,14:47:00,5054,11,,,,1
670507,14:48:00,14:48:00,23930,12,,,,1
670507,14:49:00,14:49:00,63190,13,,,,1
670507,14:50:00,14:50:00,58343,14,,,,1
670508,15:00:00,15:00:00,58343,1,,,,1
670508,15:01:00,15:01:00,63189,2,,,,1
670508,15:02:00,15:02:00,5039,3,,,,1
670508,15:03:00,15:03:00,5040,4,,,,1
670508,15:06:00,15:06:00,5041,5,,,,1
670508,15:09:00,15:09:00,5042,6,,,,1
670508,15:20:00,15:20:00,5049,7,,,,1
670508,15:21:00,15:21:00,23509,8,,,,1
670508,15:22:00,15:22:00,5050,9,,,,1
670508,15:26:00,15:26:00,58344,10,,,,1
670508,15:27:00,15:27:00,5054,11,,,,1
670508,15:28:00,15:28:00,23930,12,,,,1
670508,15:29:00,15:29:00,63190,13,,,,1
670508,15:30:00,15:30:00,58343,14,,,,1
670509,17:05:00,17:05:00,58343,1,,,,1
670509,17:06:00,17:06:00,63189,2,,,,1
670509,17:07:00,17:07:00,5039,3,,,,1
670509,17:08:00,17:08:00,5040,4,,,,1
670509,17:08:10,17:08:10,5041,5,,,,1
670509,17:09:00,17:09:00,5042,6,,,,1
670509,17:20:00,17:20:00,5049,7,,,,1
670509,17:21:00,17:21:00,23509,8,,,,1
670509,17:22:00,17:22:00,5050,9,,,,1
670509,17:26:00,17:26:00,58344,10,,,,1
670509,17:27:00,17:27:00,5054,11,,,,1
670509,17:28:00,17:28:00,23930,12,,,,1
670509,17:29:00,17:29:00,63190,13,,,,1
670509,17:30:00,17:30:00,58343,14,,,,1
670510,17:40:00,17:40:00,58343,1,,,,1
670510,17:41:00,17:41:00,63189,2,,,,1
670510,17:42:00,17:42:00,5039,3,,,,1
670510,17:43:00,17:43:00,5040,4,,,,1
670510,17:46:00,17:46:00,5041,5,,,,1
670510,17:49:00,17:49:00,5042,6,,,,1
670510,18:00:00,18:00:00,5049,7,,,,1
670510,18:01:00,18:01:00,23509,8,,,,1
670510,18:02:00,18:02:00,5050,9,,,,1
670510,18:06:00,18:06:00,58344,10,,,,1
670510,18:07:00,18:07:00,5054,11,,,,1
670510,18:08:00,18:08:00,23930,12,,,,1
670510,18:09:00,18:09:00,63190,13,,,,1
670510,18:10:00,18:10:00,58343,14,,,,1
670511,18:20:00,18:20:00,58343,1,,,,1
670511,18:21:00,18:21:00,63189,2,,,,1
670511,18:22:00,18:22:00,5039,3,,,,1
670511,18:23:00,18:23:00,5040,4,,,,1
670511,18:26:00,18:26:00,5041,5,,,,1
670511,18:29:00,18:29:00,5042,6,,,,1
670511,18:40:00,18:40:00,5049,7,,,,1
670511,18:41:00,18:41:00,23509,8,,,,1
670511,18:42:00,18:42:00,5050,9,,,,1
670511,18:46:00,18:46:00,58344,10,,,,1
670511,18:47:00,18:47:00,5054,11,,,,1
670511,18:48:00,18:48:00,23930,12,,,,1
670511,18:49:00,18:49:00,63190,13,,,,1
670511,18:50:00,18:50:00,58343,14,,,,1
670512,19:00:00,19:00:00,58343,1,,,,1
670512,19:01:00,19:01:00,63189,2,,,,1
670512,19:02:00,19:02:00,5039,3,,,,1
670512,19:03:00,19:03:00,5040,4,,,,1
670512,19:06:00,19:06:00,5041,5,,,,1
670512,19:09:00,19:09:00,5042,6,,,,1
670512,19:20:00,19:20:00,5049,7,,,,1
670512,19:21:00,19:21:00,23509,8,,,,1
670512,19:22:00,19:22:00,5050,9,,,,1
670512,19:26:00,19:26:00,58344,10,,,,1
670512,19:27:00,19:27:00,5054,11,,,,1
670512,19:28:00,19:28:00,23930,12,,,,1
670512,19:29:00,19:29:00,63190,13,,,,1
670512,19:30:00,19:30:00,58343,14,,,,1
670531,07:00:00,07:00:00,58343,1,,,,1
670531,07:01:00,07:01:00,63189,2,,,,1
670531,07:02:00,07:02:00,5039,3,,,,1
670531,07:03:00,07:03:00,5040,4,,,,1
670531,07:06:00,07:06:00,5041,5,,,,1
670531,07:09:00,07:09:00,5042,6,,,,1
670531,07:20:00,07:20:00,5049,7,,,,1
670531,07:21:00,07:21:00,23509,8,,,,1
670531,07:22:00,07:22:00,5050,9,,,,1
670531,07:26:00,07:26:00,58344,10,,,,1
670531,07:27:00,07:27:00,5054,11,,,,1
670531,07:28:00,07:28:00,23930,12,,,,1
670531,07:29:00,07:29:00,63190,13,,,,1
670531,07:30:00,07:30:00,58343,14,,,,1
670532,07:40:00,07:40:00,58343,1,,,,1
670532,07:41:00,07:41:00,63189,2,,,,1
670532,07:42:00,07:42:00,5039,3,,,,1
670532,07:43:00,07:43:00,5040,4,,,,1
670532,07:46:00,07:46:00,5041,5,,,,1
670532,07:49:00,07:49:00,5042,6,,,,1
670532,08:00:00,08:00:00,5049,7,,,,1
670532,08:01:00,08:01:00,23509,8,,,,1
670532,08:02:00,08:02:00,5050,9,,,,1
670532,08:06:00,08:06:00,58344,10,,,,1
670532,08:07:00,08:07:00,5054,11,,,,1
670532,08:08:00,08:08:00,23930,12,,,,1
670532,08:09:00,08:09:00,63190,13,,,,1
670532,08:10:00,08:10:00,58343,14,,,,1
670533,08:20:00,08:20:00,58343,1,,,,1
670533,08:21:00,08:21:00,63189,2,,,,1
670533,08:22:00,08:22:00,5039,3,,,,1
670533,08:23:00,08:23:00,5040,4,,,,1
670533,08:26:00,08:26:00,5041,5,,,,1
670533,08:29:00,08:29:00,5042,6,,,,1
670533,08:40:00,08:40:00,5049,7,,,,1
670533,08:41:00,08:41:00,23509,8,,,,1
670533,08:42:00,08:42:00,5050,9,,,,1
670533,08:46:00,08:46:00,58344,10,,,,1
670533,08:47:00,08:47:00,5054,11,,,,1
670533,08:48:00,08:48:00,23930,12,,,,1
670533,08:49:00,08:49:00,63190,13,,,,1
670533,08:50:00,08:50:00,58343,14,,,,1
670534,09:00:00,09:00:00,58343,1,,,,1
670534,09:01:00,09:01:00,63189,2,,,,1
670534,09:02:00,09:02:00,5039,3,,,,1
670534,09:03:00,09:03:00,5040,4,,,,1
670534,09:06:00,09:06:00,5041,5,,,,1
670534,09:09:00,09:09:00,5042,6,,,,1
670534,09:20:00,09:20:00,5049,7,,,,1
670534,09:21:00,09:21:00,23509,8,,,,1
670534,09:22:00,09:22:00,5050,9,,,,1
670534,09:26:00,09:26:00,58344,10,,,,1
670534,09:27:00,09:27:00,5054,11,,,,1
670534,09:28:00,09:28:00,23930,12,,,,1
670534,09:29:00,09:29:00,63190,13,,,,1
670534,09:30:00,09:30:00,58343,14,,,,1
670535,09:40:00,09:40:00,58343,1,,,,1
670535,09:41:00,09:41:00,63189,2,,,,1
670535,09:42:00,09:42:00,5039,3,,,,1
670535,09:43:00,09:43:00,5040,4,,,,1
670535,09:46:00,09:46:00,5041,5,,,,1
670535,09:49:00,09:49:00,5042,6,,,,1
670535,10:00:00,10:00:00,5049,7,,,,1
670535,10:01:00,10:01:00,23509,8,,,,1
670535,10:02:00,10:02:00,5050,9,,,,1
670535,10:06:00,10:06:00,58344,10,,,,1
670535,10:07:00,10:07:00,5054,11,,,,1
670535,10:08:00,10:08:00,23930,12,,,,1
670535,10:09:00,10:09:00,63190,13,,,,1
670535,10:10:00,10:10:00,58343,14,,,,1
670536,10:20:00,10:20:00,58343,1,,,,1
670536,10:21:00,10:21:00,63189,2,,,,1
670536,10:22:00,10:22:00,5039,3,,,,1
670536,10:23:00,10:23:00,5040,4,,,,1
670536,10:26:00,10:26:00,5041,5,,,,1
670536,10:29:00,10:29:00,5042,6,,,,1
670536,10:40:00,10:40:00,5049,7,,,,1
670536,10:41:00,10:41:00,23509,8,,,,1
670536,10:42:00,10:42:00,5050,9,,,,1
670536,10:46:00,10:46:00,58344,10,,,,1
670536,10:47:00,10:47:00,5054,11,,,,1
670536,10:48:00,10:48:00,23930,12,,,,1
670536,10:49:00,10:49:00,63190,13,,,,1
670536,10:50:00,10:50:00,58343,14,,,,1
670537,11:05:00,11:05:00,58343,1,,,,1
670537,11:06:00,11:06:00,63189,2,,,,1
670537,11:07:00,11:07:00,5039,3,,,,1
670537,11:08:00,11:08:00,5040,4,,,,1
670537,11:11:00,11:11:00,5041,5,,,,1
670537,11:14:00,11:14:00,5042,6,,,,1
670537,11:20:00,11:20:00,5049,7,,,,1
670537,11:21:00,11:21:00,23509,8,,,,1
670537,11:22:00,11:22:00,5050,9,,,,1
670537,11:26:00,11:26:00,58344,10,,,,1
670537,11:27:00,11:27:00,5054,11,,,,1
670537,11:28:00,11:28:00,23930,12,,,,1
670537,11:29:00,11:29:00,63190,13,,,,1
670537,11:30:00,11:30:00,58343,14,,,,1
670539,07:20:00,07:20:00,58343,1,,,,1
670539,07:21:00,07:21:00,63189,2,,,,1
670539,07:22:00,07:22:00,5039,3,,,,1
670539,07:23:00,07:23:00,5040,4,,,,1
670539,07:26:00,07:26:00,5041,5,,,,1
670539,07:29:00,07:29:00,5042,6,,,,1
670539,07:40:00,07:40:00,5049,7,,,,1
670539,07:41:00,07:41:00,23509,8,,,,1
670539,07:42:00,07:42:00,5050,9,,,,1
670539,07:46:00,07:46:00,58344,10,,,,1
670539,07:47:00,07:47:00,5054,11,,,,1
670539,07:48:00,07:48:00,23930,12,,,,1
670539,07:49:00,07:49:00,63190,13,,,,1
670539,07:50:00,07:50:00,58343,14,,,,1
670540,08:00:00,08:00:00,58343,1,,,,1
670540,08:01:00,08:01:00,63189,2,,,,1
670540,08:02:00,08:02:00,5039,3,,,,1
670540,08:03:00,08:03:00,5040,4,,,,1
670540,08:06:00,08:06:00,5041,5,,,,1
670540,08:09:00,08:09:00,5042,6,,,,1
670540,08:20:00,08:20:00,5049,7,,,,1
670540,08:21:00,08:21:00,23509,8,,,,1
670540,08:22:00,08:22:00,5050,9,,,,1
670540,08:26:00,08:26:00,58344,10,,,,1
670540,08:27:00,08:27:00,5054,11,,,,1
670540,08:28:00,08:28:00,23930,12,,,,1
670540,08:29:00,08:29:00,63190,13,,,,1
670540,08:30:00,08:30:00,58343,14,,,,1
670541,08:40:00,08:40:00,58343,1,,,,1
670541,08:41:00,08:41:00,63189,2,,,,1
670541,08:42:00,08:42:00,5039,3,,,,1
670541,08:43:00,08:43:00,5040,4,,,,1
670541,08:46:00,08:46:00,5041,5,,,,1
670541,08:49:00,08:49:00,5042,6,,,,1
670541,09:00:00,09:00:00,5049,7,,,,1
670541,09:01:00,09:01:00,23509,8,,,,1
670541,09:02:00,09:02:00,5050,9,,,,1
670541,09:06:00,09:06:00,58344,10,,,,1
670541,09:07:00,09:07:00,5054,11,,,,1
670541,09:08:00,09:08:00,23930,12,,,,1
670541,09:09:00,09:09:00,63190,13,,,,1
670541,09:10:00,09:10:00,58343,14,,,,1
670542,09:20:00,09:20:00,58343,1,,,,1
670542,09:21:00,09:21:00,63189,2,,,,1
670542,09:22:00,09:22:00,5039,3,,,,1
670542,09:23:00,09:23:00,5040,4,,,,1
670542,09:26:00,09:26:00,5041,5,,,,1
670542,09:29:00,09:29:00,5042,6,,,,1
670542,09:40:00,09:40:00,5049,7,,,,1
670542,09:41:00,09:41:00,23509,8,,,,1
670542,09:42:00,09:42:00,5050,9,,,,1
670542,09:46:00,09:46:00,58344,10,,,,1
670542,09:47:00,09:47:00,5054,11,,,,1
670542,09:48:00,09:48:00,23930,12,,,,1
670542,09:49:00,09:49:00,63190,13,,,,1
670542,09:50:00,09:50:00,58343,14,,,,1
670543,10:00:00,10:00:00,58343,1,,,,1
670543,10:01:00,10:01:00,63189,2,,,,1
670543,10:02:00,10:02:00,5039,3,,,,1
670543,10:03:00,10:03:00,5040,4,,,,1
670543,10:06:00,10:06:00,5041,5,,,,1
670543,10:09:00,10:09:00,5042,6,,,,1
670543,10:20:00,10:20:00,5049,7,,,,1
670543,10:21:00,10:21:00,23509,8,,,,1
670543,10:22:00,10:22:00,5050,9,,,,1
670543,10:26:00,10:26:00,58344,10,,,,1
670543,10:27:00,10:27:00,5054,11,,,,1
670543,10:28:00,10:28:00,23930,12,,,,1
670543,10:29:00,10:29:00,63190,13,,,,1
670543,10:30:00,10:30:00,58343,14,,,,1
670544,10:40:00,10:40:00,58343,1,,,,1
670544,10:41:00,10:41:00,63189,2,,,,1
670544,10:42:00,10:42:00,5039,3,,,,1
670544,10:43:00,10:43:00,5040,4,,,,1
670544,10:46:00,10:46:00,5041,5,,,,1
670544,10:49:00,10:49:00,5042,6,,,,1
670544,10:55:00,10:55:00,5049,7,,,,1
670544,10:56:00,10:56:00,23509,8,,,,1
670544,10:57:00,10:57:00,5050,9,,,,1
670544,11:00:00,11:00:00,58344,10,,,,1
670544,11:01:00,11:01:00,5054,11,,,,1
670544,11:02:00,11:02:00,23930,12,,,,1
670544,11:03:00,11:03:00,63190,13,,,,1
670544,11:04:00,11:04:00,58343,14,,,,1
670545,11:20:00,11:20:00,58343,1,,,,1
670545,11:21:00,11:21:00,63189,2,,,,1
670545,11:22:00,11:22:00,5039,3,,,,1
670545,11:23:00,11:23:00,5040,4,,,,1
670545,11:26:00,11:26:00,5041,5,,,,1
670545,11:29:00,11:29:00,5042,6,,,,1
670545,11:40:00,11:40:00,5049,7,,,,1
670545,11:41:00,11:41:00,23509,8,,,,1
670545,11:42:00,11:42:00,5050,9,,,,1
670545,11:46:00,11:46:00,58344,10,,,,1
670545,11:47:00,11:47:00,5054,11,,,,1
670545,11:48:00,11:48:00,23930,12,,,,1
670545,11:49:00,11:49:00,63190,13,,,,1
670545,11:50:00,11:50:00,58343,14,,,,1
670546,12:00:00,12:00:00,58343,1,,,,1
670546,12:01:00,12:01:00,63189,2,,,,1
670546,12:02:00,12:02:00,5039,3,,,,1
670546,12:03:00,12:03:00,5040,4,,,,1
670546,12:06:00,12:06:00,5041,5,,,,1
670546,12:09:00,12:09:00,5042,6,,,,1
670546,12:20:00,12:20:00,5049,7,,,,1
670546,12:21:00,12:21:00,23509,8,,,,1
670546,12:22:00,12:22:00,5050,9,,,,1
670546,12:26:00,12:26:00,58344,10,,,,1
670546,12:27:00,12:27:00,5054,11,,,,1
670546,12:27:10,12:27:10,23930,12,,,,1
670546,12:28:00,12:28:00,63190,13,,,,1
670546,12:29:00,12:29:00,58343,14,,,,1
670547,12:40:00,12:40:00,58343,1,,,,1
670547,12:41:00,12:41:00,63189,2,,,,1
670547,12:42:00,12:42:00,5039,3,,,,1
670547,12:43:00,12:43:00,5040,4,,,,1
670547,12:46:00,12:46:00,5041,5,,,,1
670547,12:49:00,12:49:00,5042,6,,,,1
670547,13:00:00,13:00:00,5049,7,,,,1
670547,13:01:00,13:01:00,23509,8,,,,1
670547,13:02:00,13:02:00,5050,9,,,,1
670547,13:06:00,13:06:00,58344,10,,,,1
670547,13:07:00,13:07:00,5054,11,,,,1
670547,13:07:10,13:07:10,23930,12,,,,1
670547,13:08:00,13:08:00,63190,13,,,,1
670547,13:09:00,13:09:00,58343,14,,,,1
670548,13:20:00,13:20:00,58343,1,,,,1
670548,13:21:00,13:21:00,63189,2,,,,1
670548,13:22:00,13:22:00,5039,3,,,,1
670548,13:23:00,13:23:00,5040,4,,,,1
670548,13:26:00,13:26:00,5041,5,,,,1
670548,13:29:00,13:29:00,5042,6,,,,1
670548,13:40:00,13:40:00,5049,7,,,,1
670548,13:41:00,13:41:00,23509,8,,,,1
670548,13:42:00,13:42:00,5050,9,,,,1
670548,13:46:00,13:46:00,58344,10,,,,1
670548,13:47:00,13:47:00,5054,11,,,,1
670548,13:47:10,13:47:10,23930,12,,,,1
670548,13:48:00,13:48:00,63190,13,,,,1
670548,13:49:00,13:49:00,58343,14,,,,1
670549,14:05:00,14:05:00,58343,1,,,,1
670549,14:06:00,14:06:00,63189,2,,,,1
670549,14:07:00,14:07:00,5039,3,,,,1
670549,14:08:00,14:08:00,5040,4,,,,1
670549,14:08:10,14:08:10,5041,5,,,,1
670549,14:09:00,14:09:00,5042,6,,,,1
670549,14:20:00,14:20:00,5049,7,,,,1
670549,14:21:00,14:21:00,23509,8,,,,1
670549,14:22:00,14:22:00,5050,9,,,,1
670549,14:26:00,14:26:00,58344,10,,,,1
670549,14:27:00,14:27:00,5054,11,,,,1
670549,14:27:10,14:27:10,23930,12,,,,1
670549,14:28:00,14:28:00,63190,13,,,,1
670549,14:29:00,14:29:00,58343,14,,,,1
670550,14:40:00,14:40:00,58343,1,,,,1
670550,14:41:00,14:41:00,63189,2,,,,1
670550,14:42:00,14:42:00,5039,3,,,,1
670550,14:43:00,14:43:00,5040,4,,,,1
670550,14:46:00,14:46:00,5041,5,,,,1
670550,14:49:00,14:49:00,5042,6,,,,1
670550,15:00:00,15:00:00,5049,7,,,,1
670550,15:01:00,15:01:00,23509,8,,,,1
670550,15:02:00,15:02:00,5050,9,,,,1
670550,15:06:00,15:06:00,58344,10,,,,1
670550,15:07:00,15:07:00,5054,11,,,,1
670550,15:07:10,15:07:10,23930,12,,,,1
670550,15:08:00,15:08:00,63190,13,,,,1
670550,15:09:00,15:09:00,58343,14,,,,1
670551,16:00:00,16:00:00,58343,1,,,,1
670551,16:01:00,16:01:00,63189,2,,,,1
670551,16:02:00,16:02:00,5039,3,,,,1
670551,16:03:00,16:03:00,5040,4,,,,1
670551,16:06:00,16:06:00,5041,5,,,,1
670551,16:09:00,16:09:00,5042,6,,,,1
670551,16:20:00,16:20:00,5049,7,,,,1
670551,16:21:00,16:21:00,23509,8,,,,1
670551,16:22:00,16:22:00,5050,9,,,,1
670551,16:26:00,16:26:00,58344,10,,,,1
670551,16:27:00,16:27:00,5054,11,,,,1
670551,16:27:10,16:27:10,23930,12,,,,1
670551,16:28:00,16:28:00,63190,13,,,,1
670551,16:29:00,16:29:00,58343,14,,,,1
670552,16:40:00,16:40:00,58343,1,,,,1
670552,16:41:00,16:41:00,63189,2,,,,1
670552,16:42:00,16:42:00,5039,3,,,,1
670552,16:43:00,16:43:00,5040,4,,,,1
670552,16:46:00,16:46:00,5041,5,,,,1
670552,16:49:00,16:49:00,5042,6,,,,1
670552,16:55:00,16:55:00,5049,7,,,,1
670552,16:56:00,16:56:00,23509,8,,,,1
670552,16:57:00,16:57:00,5050,9,,,,1
670552,17:06:00,17:06:00,58344,10,,,,1
670552,17:07:00,17:07:00,5054,11,,,,1
670552,17:07:10,17:07:10,23930,12,,,,1
670552,17:08:00,17:08:00,63190,13,,,,1
670552,17:09:00,17:09:00,58343,14,,,,1
670553,17:20:00,17:20:00,58343,1,,,,1
670553,17:21:00,17:21:00,63189,2,,,,1
670553,17:22:00,17:22:00,5039,3,,,,1
670553,17:23:00,17:23:00,5040,4,,,,1
670553,17:26:00,17:26:00,5041,5,,,,1
670553,17:29:00,17:29:00,5042,6,,,,1
670553,17:40:00,17:40:00,5049,7,,,,1
670553,17:41:00,17:41:00,23509,8,,,,1
670553,17:42:00,17:42:00,5050,9,,,,1
670553,17:46:00,17:46:00,58344,10,,,,1
670553,17:47:00,17:47:00,5054,11,,,,1
670553,17:47:10,17:47:10,23930,12,,,,1
670553,17:48:00,17:48:00,63190,13,,,,1
670553,17:49:00,17:49:00,58343,14,,,,1
670554,18:00:00,18:00:00,58343,1,,,,1
670554,18:01:00,18:01:00,63189,2,,,,1
670554,18:02:00,18:02:00,5039,3,,,,1
670554,18:03:00,18:03:00,5040,4,,,,1
670554,18:06:00,18:06:00,5041,5,,,,1
670554,18:09:00,18:09:00,5042,6,,,,1
670554,18:20:00,18:20:00,5049,7,,,,1
670554,18:21:00,18:21:00,23509,8,,,,1
670554,18:22:00,18:22:00,5050,9,,,,1
670554,18:26:00,18:26:00,58344,10,,,,1
670554,18:27:00,18:27:00,5054,11,,,,1
670554,18:27:10,18:27:10,23930,12,,,,1
670554,18:28:00,18:28:00,63190,13,,,,1
670554,18:29:00,18:29:00,58343,14,,,,1
670555,18:40:00,18:40:00,58343,1,,,,1
670555,18:41:00,18:41:00,63189,2,,,,1
670555,18:42:00,18:42:00,5039,3,,,,1
670555,18:43:00,18:43:00,5040,4,,,,1
670555,18:46:00,18:46:00,5041,5,,,,1
670555,18:49:00,18:49:00,5042,6,,,,1
670555,19:00:00,19:00:00,5049,7,,,,1
670555,19:01:00,19:01:00,23509,8,,,,1
670555,19:02:00,19:02:00,5050,9,,,,1
670555,19:06:00,19:06:00,58344,10,,,,1
670555,19:07:00,19:07:00,5054,11,,,,1
670555,19:07:10,19:07:10,23930,12,,,,1
670555,19:08:00,19:08:00,63190,13,,,,1
670555,19:09:00,19:09:00,58343,14,,,,1
670556,19:20:00,19:20:00,58343,1,,,,1
670556,19:21:00,19:21:00,63189,2,,,,1
670556,19:22:00,19:22:00,5039,3,,,,1
670556,19:23:00,19:23:00,5040,4,,,,1
670556,19:26:00,19:26:00,5041,5,,,,1
670556,19:29:00,19:29:00,5042,6,,,,1
670556,19:40:00,19:40:00,5049,7,,,,1
670556,19:41:00,19:41:00,23509,8,,,,1
670556,19:42:00,19:42:00,5050,9,,,,1
670556,19:46:00,19:46:00,58344,10,,,,1
670556,19:47:00,19:47:00,5054,11,,,,1
670556,19:47:10,19:47:10,23930,12,,,,1
670556,19:48:00,19:48:00,63190,13,,,,1
670556,19:49:00,19:49:00,58343,14,,,,1
670173,05:20:00,05:20:00,5049,1,,,,1
670173,05:21:00,05:21:00,23509,2,,,,1
670173,05:22:00,05:22:00,5050,3,,,,1
670173,05:24:00,05:24:00,5045,4,,,,1
670173,05:26:00,05:26:00,5051,5,,,,1
670173,05:27:00,05:27:00,6854,6,,,,1
670173,05:28:00,05:28:00,5046,7,,,,1
670173,05:30:00,05:30:00,5039,8,,,,1
670173,05:31:00,05:31:00,5040,9,,,,1
670173,05:32:00,05:32:00,5041,10,,,,1
670174,05:40:00,05:40:00,5049,1,,,,1
670174,05:41:00,05:41:00,23509,2,,,,1
670174,05:42:00,05:42:00,5050,3,,,,1
670174,05:45:00,05:45:00,5045,4,,,,1
670174,05:48:00,05:48:00,5051,5,,,,1
670174,05:49:00,05:49:00,6854,6,,,,1
670174,05:50:00,05:50:00,5046,7,,,,1
670174,05:55:00,05:55:00,5039,8,,,,1
670174,05:56:00,05:56:00,5040,9,,,,1
670174,05:57:00,05:57:00,5041,10,,,,1
670175,06:10:00,06:10:00,5049,1,,,,1
670175,06:11:00,06:11:00,23509,2,,,,1
670175,06:12:00,06:12:00,5050,3,,,,1
670175,06:15:00,06:15:00,5045,4,,,,1
670175,06:18:00,06:18:00,5051,5,,,,1
670175,06:19:00,06:19:00,6854,6,,,,1
670175,06:20:00,06:20:00,5046,7,,,,1
670175,06:25:00,06:25:00,5039,8,,,,1
670175,06:26:00,06:26:00,5040,9,,,,1
670175,06:27:00,06:27:00,5041,10,,,,1
670176,06:40:00,06:40:00,5049,1,,,,1
670176,06:41:00,06:41:00,23509,2,,,,1
670176,06:42:00,06:42:00,5050,3,,,,1
670176,06:45:00,06:45:00,5045,4,,,,1
670176,06:48:00,06:48:00,5051,5,,,,1
670176,06:49:00,06:49:00,6854,6,,,,1
670176,06:50:00,06:50:00,5046,7,,,,1
670176,06:55:00,06:55:00,5039,8,,,,1
670176,06:56:00,06:56:00,5040,9,,,,1
670176,06:57:00,06:57:00,5041,10,,,,1
670177,07:10:00,07:10:00,5049,1,,,,1
670177,07:11:00,07:11:00,23509,2,,,,1
670177,07:12:00,07:12:00,5050,3,,,,1
670177,07:15:00,07:15:00,5045,4,,,,1
670177,07:18:00,07:18:00,5051,5,,,,1
670177,07:19:00,07:19:00,6854,6,,,,1
670177,07:20:00,07:20:00,5046,7,,,,1
670177,07:25:00,07:25:00,5039,8,,,,1
670177,07:26:00,07:26:00,5040,9,,,,1
670177,07:27:00,07:27:00,5041,10,,,,1
670557,05:50:00,05:50:00,5049,1,,,,1
670557,05:51:00,05:51:00,23509,2,,,,1
670557,05:52:00,05:52:00,5050,3,,,,1
670557,05:55:00,05:55:00,5045,4,,,,1
670557,05:58:00,05:58:00,5051,5,,,,1
670557,05:59:00,05:59:00,6854,6,,,,1
670557,06:00:00,06:00:00,5046,7,,,,1
670557,06:10:00,06:10:00,5039,8,,,,1
670557,06:11:00,06:11:00,5040,9,,,,1
670557,06:12:00,06:12:00,5041,10,,,,1
670558,06:35:00,06:35:00,5049,1,,,,1
670558,06:36:00,06:36:00,23509,2,,,,1
670558,06:37:00,06:37:00,5050,3,,,,1
670558,06:40:00,06:40:00,5045,4,,,,1
670558,06:43:00,06:43:00,5051,5,,,,1
670558,06:44:00,06:44:00,6854,6,,,,1
670558,06:45:00,06:45:00,5046,7,,,,1
670558,06:50:00,06:50:00,5039,8,,,,1
670558,06:51:00,06:51:00,5040,9,,,,1
670558,06:52:00,06:52:00,5041,10,,,,1
670559,07:00:00,07:00:00,5049,1,,,,1
670559,07:01:00,07:01:00,23509,2,,,,1
670559,07:02:00,07:02:00,5050,3,,,,1
670559,07:05:00,07:05:00,5045,4,,,,1
670559,07:08:00,07:08:00,5051,5,,,,1
670559,07:09:00,07:09:00,6854,6,,,,1
670559,07:10:00,07:10:00,5046,7,,,,1
670559,07:20:00,07:20:00,5039,8,,,,1
670559,07:21:00,07:21:00,5040,9,,,,1
670559,07:22:00,07:22:00,5041,10,,,,1
670560,07:35:00,07:35:00,5049,1,,,,1
670560,07:36:00,07:36:00,23509,2,,,,1
670560,07:37:00,07:37:00,5050,3,,,,1
670560,07:40:00,07:40:00,5045,4,,,,1
670560,07:43:00,07:43:00,5051,5,,,,1
670560,07:44:00,07:44:00,6854,6,,,,1
670560,07:45:00,07:45:00,5046,7,,,,1
670560,07:50:00,07:50:00,5039,8,,,,1
670560,07:51:00,07:51:00,5040,9,,,,1
670560,07:52:00,07:52:00,5041,10,,,,1
661311,19:55:00,19:55:00,5045,1,,,,1
661311,20:00:00,20:00:00,5048,2,,,,1
661312,20:10:00,20:10:00,5049,1,,,,1
661312,20:11:00,20:11:00,23509,2,,,,1
661312,20:13:00,20:13:00,5050,3,,,,1
